21514 20240130 0600 20240129 2000  2.424 -155.58   19.54    12.2    12.5    12.8    12.0     0.0      0 0      0 0      0 0 C     8.3 0     8.6 0     7.7 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 0700 20240129 2100  2.424 -155.58   19.54    11.7    12.0    12.5    11.7     0.0      0 0      0 0      0 0 C     7.5 0     7.8 0     7.0 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 0800 20240129 2200  2.424 -155.58   19.54    11.8    11.8    11.9    11.6     0.0      0 0      0 0      0 0 C     7.0 0     7.0 0     6.9 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 0900 20240129 2300  2.424 -155.58   19.54    11.3    11.5    11.9    11.2     0.0      0 0      0 0      0 0 C     6.7 0     7.0 0     6.2 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 1000 20240130 0000  2.424 -155.58   19.54    10.8    11.0    11.3    10.8     0.0      0 0      0 0      0 0 C     6.0 0     6.2 0     5.6 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 1100 20240130 0100  2.424 -155.58   19.54    10.9    10.8    11.3    10.4     0.0      0 0      0 0      0 0 C     5.5 0     5.7 0     5.3 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 1200 20240130 0200  2.424 -155.58   19.54    11.0    10.9    11.2    10.6     0.0      0 0      0 0      0 0 C     5.7 0     5.8 0     5.5 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 1300 20240130 0300  2.424 -155.58   19.54    11.2    11.0    11.3    10.7     0.0      0 0      0 0      0 0 C     5.8 0     5.9 0     5.7 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 1400 20240130 0400  2.424 -155.58   19.54    10.6    10.8    11.2    10.5     0.0      0 0      0 0      0 0 C     5.6 0     5.9 0     5.4 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 1500 20240130 0500  2.424 -155.58   19.54    10.5    10.5    11.1    10.2     0.0      0 0      0 0      0 0 C     5.3 0     5.6 0     5.2 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 1600 20240130 0600  2.424 -155.58   19.54    10.2    10.2    10.5     9.9     0.0      0 0      0 0      0 0 C     5.2 0     5.3 0     5.0 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 1700 20240130 0700  2.424 -155.58   19.54     9.7     9.8    10.2     9.5     0.0      0 0      0 0      0 0 C     4.7 0     5.0 0     4.3 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 1800 20240130 0800  2.424 -155.58   19.54    11.5    10.4    11.5     9.5     0.0     93 0    215 0      0 0 C     5.6 0     8.7 0     4.3 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 1900 20240130 0900  2.424 -155.58   19.54    13.9    12.7    13.9    11.5     0.0    338 0    458 0    216 0 C    12.1 0    16.2 0     8.7 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 2000 20240130 1000  2.424 -155.58   19.54    15.4    14.8    15.4    13.9     0.0    566 0    664 0    459 0 C    19.1 0    22.7 0    16.2 0 -9999 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 2100 20240130 1100  2.424 -155.58   19.54    16.2    15.7    16.2    15.3     0.0    743 0    811 0    665 0 C    24.9 0    27.3 0    22.7 0 -9999 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 2200 20240130 1200  2.424 -155.58   19.54    17.1    16.5    17.1    16.0     0.0    858 0    892 0    811 0 C    28.9 0    30.9 0    27.3 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240130 2300 20240130 1300  2.424 -155.58   19.54    16.9    16.9    17.2    16.6     0.0    900 0    907 0    890 0 C    31.2 0    31.5 0    30.9 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 0000 20240130 1400  2.424 -155.58   19.54    16.7    16.8    17.2    16.4     0.0    868 0    899 0    828 0 C    31.3 0    31.7 0    30.8 0    12 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 0100 20240130 1500  2.424 -155.58   19.54    17.0    16.9    17.3    16.6     0.0    770 0    830 0    694 0 C    29.7 0    31.0 0    27.9 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 0200 20240130 1600  2.424 -155.58   19.54    16.5    16.8    17.1    16.4     0.0    602 0    695 0    499 0 C    26.2 0    27.9 0    23.8 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 0300 20240130 1700  2.424 -155.58   19.54    15.3    15.9    16.5    15.3     0.0    382 0    499 0    259 0 C    21.2 0    23.8 0    17.8 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 0400 20240130 1800  2.424 -155.58   19.54    13.3    14.7    15.6    13.3     0.0    139 0    259 0      0 0 C    15.1 0    17.8 0    11.4 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 0500 20240130 1900  2.424 -155.58   19.54    12.0    12.4    13.3    12.0     0.0      0 0      0 0      0 0 C     9.3 0    11.4 0     8.0 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 0600 20240130 2000  2.424 -155.58   19.54    11.2    11.4    12.0    11.0     0.0      0 0      0 0      0 0 C     7.2 0     8.0 0     6.6 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 0700 20240130 2100  2.424 -155.58   19.54    10.9    11.2    11.4    10.9     0.0      0 0      0 0      0 0 C     6.4 0     6.6 0     6.1 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 0800 20240130 2200  2.424 -155.58   19.54    10.1    10.3    10.9    10.0     0.0      0 0      0 0      0 0 C     5.5 0     6.1 0     5.0 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 0900 20240130 2300  2.424 -155.58   19.54     9.7     9.9    10.2     9.6     0.0      0 0      0 0      0 0 C     4.9 0     5.1 0     4.6 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 1000 20240131 0000  2.424 -155.58   19.54     9.4     9.5     9.8     9.4     0.0      0 0      0 0      0 0 C     4.4 0     4.6 0     4.1 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 1100 20240131 0100  2.424 -155.58   19.54    10.9    10.5    10.9     9.3     0.0      0 0      0 0      0 0 C     4.6 0     5.2 0     4.0 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 1200 20240131 0200  2.424 -155.58   19.54    11.0    10.9    11.1    10.8     0.0      0 0      0 0      0 0 C     5.3 0     5.5 0     5.2 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 1300 20240131 0300  2.424 -155.58   19.54    11.1    11.1    11.2    10.9     0.0      0 0      0 0      0 0 C     5.7 0     5.9 0     5.5 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 1400 20240131 0400  2.424 -155.58   19.54    10.6    10.8    11.2    10.6     0.0      0 0      0 0      0 0 C     5.4 0     5.7 0     5.0 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 1500 20240131 0500  2.424 -155.58   19.54    10.1    10.3    10.7    10.0     0.0      0 0      0 0      0 0 C     4.8 0     5.1 0     4.5 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 1600 20240131 0600  2.424 -155.58   19.54    10.0    10.0    10.8     9.7     0.0      0 0      0 0      0 0 C     4.4 0     4.9 0     4.2 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 1700 20240131 0700  2.424 -155.58   19.54     9.8     9.9    10.2     9.6     0.0      0 0      0 0      0 0 C     4.3 0     4.4 0     4.1 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 1800 20240131 0800  2.424 -155.58   19.54    11.5    10.6    11.5     9.8     0.0     96 0    219 0      0 0 C     5.5 0     8.6 0     4.2 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 1900 20240131 0900  2.424 -155.58   19.54    14.0    13.0    14.0    11.5     0.0    344 0    465 0    219 0 C    12.2 0    16.4 0     8.6 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 2000 20240131 1000  2.424 -155.58   19.54    16.0    15.3    16.1    14.1     0.0    571 0    669 0    465 0 C    19.6 0    23.4 0    16.4 0 -9999 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 2100 20240131 1100  2.424 -155.58   19.54    17.0    16.5    17.2    16.0     0.0    749 0    818 0    670 0 C    26.0 0    28.9 0    23.4 0 -9999 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 2200 20240131 1200 -9.000 -155.58   19.54 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -99999 0 -99999 0 -99999 0 U -9999.0 0 -9999.0 0 -9999.0 0 -9999 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240131 2300 20240131 1300  2.424 -155.58   19.54    15.2    17.0    17.8    14.3 -9999.0    906 0    914 0    894 0 C    33.6 0    35.5 0    32.3 0    21 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 0000 20240131 1400  2.424 -155.58   19.54    16.7    16.1    17.7    13.6     0.0    871 0    902 0    835 0 C    34.0 0    35.2 0    32.9 0    27 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 0100 20240131 1500  2.424 -155.58   19.54    17.0    17.3    17.7    16.4     0.0    777 0    837 0    699 0 C    31.5 0    32.9 0    29.4 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 0200 20240131 1600  2.424 -155.58   19.54    16.1    16.4    17.0    16.0     0.0    606 0    700 0    505 0 C    27.5 0    29.4 0    24.9 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 0300 20240131 1700  2.424 -155.58   19.54    15.4    15.9    16.4    15.3     0.0    387 0    505 0    263 0 C    22.4 0    24.9 0    19.0 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 0400 20240131 1800  2.424 -155.58   19.54    13.7    14.5    15.4    13.7     0.0    143 0    264 0      0 0 C    15.7 0    19.0 0    11.5 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 0500 20240131 1900  2.424 -155.58   19.54    12.0    12.6    13.7    12.0     0.0      0 0      0 0      0 0 C     9.1 0    11.5 0     7.5 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 0600 20240131 2000  2.424 -155.58   19.54    10.7    11.2    12.0    10.7     0.0      0 0      0 0      0 0 C     6.5 0     7.5 0     5.5 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 0700 20240131 2100  2.424 -155.58   19.54    10.0    10.3    10.7    10.0     0.0      0 0      0 0      0 0 C     5.1 0     5.5 0     4.6 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 0800 20240131 2200  2.424 -155.58   19.54     9.7     9.8    10.2     9.6     0.0      0 0      0 0      0 0 C     4.4 0     4.6 0     4.2 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 0900 20240131 2300  2.424 -155.58   19.54     9.3     9.5     9.9     9.2     0.0      0 0      0 0      0 0 C     4.1 0     4.5 0     3.8 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 1000 20240201 0000  2.424 -155.58   19.54     8.9     9.1     9.4     8.9     0.0      0 0      0 0      0 0 C     3.8 0     4.0 0     3.4 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 1100 20240201 0100  2.424 -155.58   19.54     8.8     8.7     9.0     8.6     0.0      0 0      0 0      0 0 C     3.0 0     3.4 0     2.8 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 1200 20240201 0200  2.424 -155.58   19.54     8.9     8.9     9.1     8.8     0.0      0 0      0 0      0 0 C     2.8 0     2.9 0     2.7 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 1300 20240201 0300  2.424 -155.58   19.54     8.6     8.8     9.1     8.6     0.0      0 0      0 0      0 0 C     2.7 0     2.8 0     2.6 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 1400 20240201 0400  2.424 -155.58   19.54     8.6     8.3     8.8     7.8     0.0      0 0      0 0      0 0 C     2.3 0     2.6 0     2.0 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 1500 20240201 0500  2.424 -155.58   19.54     8.5     8.6     8.8     8.4     0.0      0 0      0 0      0 0 C     2.3 0     2.4 0     2.2 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 1600 20240201 0600  2.424 -155.58   19.54     8.3     8.6     8.8     8.3     0.0      0 0      0 0      0 0 C     2.4 0     2.5 0     1.6 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 1700 20240201 0700  2.424 -155.58   19.54     8.4     8.1     8.5     7.4     0.0      0 0      0 0      0 0 C     0.5 0     1.6 0     0.0 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 1800 20240201 0800  2.424 -155.58   19.54    10.4     9.3    10.4     8.4     0.0     97 0    219 0      0 0 C     3.2 0     7.0 0     0.9 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 1900 20240201 0900  2.424 -155.58   19.54    13.4    12.4    13.9    10.3     0.0    344 0    464 0    220 0 C    11.1 0    16.1 0     7.0 0     0 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 2000 20240201 1000  2.424 -155.58   19.54    13.4    13.6    14.9    12.7     0.0    572 0    670 0    465 0 C    19.1 0    21.9 0    16.1 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 2100 20240201 1100  2.424 -155.58   19.54    14.6    14.1    14.6    13.2     0.0    749 0    817 0    671 0 C    24.6 0    27.6 0    21.9 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 2200 20240201 1200  2.424 -155.58   19.54    13.5    14.3    15.0    13.3     0.0    862 0    896 0    818 0 C    29.5 0    30.9 0    27.6 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240201 2300 20240201 1300  2.424 -155.58   19.54    12.2    13.0    14.4    11.7     0.0    902 0    909 0    893 0 C    31.6 0    32.3 0    30.9 0    25 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 0000 20240201 1400  2.424 -155.58   19.54    11.4    11.6    12.5    10.8     0.0    868 0    901 0    828 0 C    32.2 0    33.6 0    31.3 0    47 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 0100 20240201 1500  2.424 -155.58   19.54    10.5    11.8    12.9    10.3     0.0    767 0    830 0    687 0 C    32.1 0    33.2 0    30.4 0    50 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 0200 20240201 1600  2.424 -155.58   19.54    12.0    11.5    12.3    10.5     0.0    598 0    690 0    497 0 C    29.0 0    30.4 0    26.0 0    54 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 0300 20240201 1700  2.424 -155.58   19.54    11.0    11.0    12.0    10.2     0.0    380 0    498 0    260 0 C    22.5 0    26.0 0    19.3 0    52 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 0400 20240201 1800  2.424 -155.58   19.54    10.2    10.5    11.4     9.7     0.0    142 0    259 0      0 0 C    15.1 0    19.3 0    10.4 0    41 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 0500 20240201 1900  2.424 -155.58   19.54    10.0    10.4    11.0    10.0     0.0      0 0      0 0      0 0 C     7.6 0    10.4 0     5.1 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 0600 20240201 2000  2.424 -155.58   19.54     9.4     9.7    10.8     8.7     0.0      0 0      0 0      0 0 C     3.9 0     5.1 0     2.0 0    12 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 0700 20240201 2100  2.424 -155.58   19.54     9.3     9.5     9.7     9.3     0.0      0 0      0 0      0 0 C     2.3 0     3.4 0     1.1 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 0800 20240201 2200  2.424 -155.58   19.54     9.1     9.2     9.5     9.0     0.0      0 0      0 0      0 0 C     3.7 0     4.3 0     3.3 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 0900 20240201 2300  2.424 -155.58   19.54     8.7     8.9     9.2     8.6     0.0      0 0      0 0      0 0 C     4.0 0     4.2 0     3.8 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 1000 20240202 0000  2.424 -155.58   19.54     8.5     8.6     8.8     8.4     0.0      0 0      0 0      0 0 C     3.7 0     3.9 0     3.5 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 1100 20240202 0100  2.424 -155.58   19.54     8.4     8.3     8.5     8.1     0.0      0 0      0 0      0 0 C     3.4 0     3.6 0     3.1 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 1200 20240202 0200  2.424 -155.58   19.54     7.9     8.1     8.4     7.9     0.0      0 0      0 0      0 0 C     3.2 0     3.3 0     3.0 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 1300 20240202 0300  2.424 -155.58   19.54     8.0     8.0     8.1     7.7     0.0      0 0      0 0      0 0 C     3.1 0     3.2 0     3.0 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 1400 20240202 0400  2.424 -155.58   19.54     7.3     7.5     8.0     7.0     0.0      0 0      0 0      0 0 C     2.9 0     3.2 0     2.2 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 1500 20240202 0500  2.424 -155.58   19.54     7.0     7.2     7.6     6.9     0.0      0 0      0 0      0 0 C     2.2 0     2.4 0     1.8 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 1600 20240202 0600  2.424 -155.58   19.54     6.9     7.1     7.4     6.8     0.0      0 0      0 0      0 0 C     2.0 0     2.2 0     1.8 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 1700 20240202 0700  2.424 -155.58   19.54     7.3     7.3     7.6     6.9     0.0      0 0      0 0      0 0 C     2.1 0     2.3 0     1.9 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 1800 20240202 0800  2.424 -155.58   19.54     8.8     8.1     8.8     7.3     0.0     97 0    220 0      0 0 C     3.6 0     6.9 0     2.1 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240202 1900 20240202 0900  2.424 -155.58   19.54    11.4    10.3    11.4     8.8     0.0    344 0    464 0    221 0 C    10.3 0    14.2 0     6.9 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
